65,56.0807
66,47.2757
67,40.7839
68,34.3499
69,25.7232
70,19.6021
71,12.2215
72,7.6117
73,3.5525
74,1.7582
75,1.8262
76,3.2926
77,5.6255
78,9.9573
79,14.9973
80,25.7516
81,28.8082
