67,8.7893
68,6.8923
69,5.4956
70,3.917
71,2.8989
72,2.0792
73,1.2018
74,0.67859
75,0.18416
76,0.00807
77,0
78,0.0246
79,0.15033
80,0.87659
81,1.6905
82,2.6667
83,4.0953
84,6.361
85,8.1223
