83,4.717
84,2.7578
85,1.6924
86,0.9507
87,0.25952
88,0.00115
89,0
90,0
91,0
92,0
93,0.12072
94,0.51903
95,1.717
96,2.5963
97,3.6736
98,5.6201
99,7.9969
