60,12.1722
61,10.0235
62,8.5029
63,6.7363
64,5.3414
65,4.0311
66,2.9896
67,2.2157
68,1.5894
69,0.77393
70,0.39177
71,0.18416
72,0.13725
73,0.39792
74,0.92541
75,1.5436
76,2.6947
77,3.672
78,5.1211
79,5.9985
80,8.5221
