104,6.945
105,5.0273
106,3.7866
107,2.7551
108,1.5171
109,1.0461
110,0.89735
111,0.44906
112,0.30681
113,0.50827
114,1.1176
115,1.6524
116,2.7101
117,3.9627
118,4.9104
119,5.6013
