70,35.7958
75,22.015
80,10.3979
81,7.94
82,5.9639
83,4.6094
84,3.1669
85,1.8904
86,1.0285
87,0.26682
88,0.00115
89,0
90,0
91,0
92,0
93,0.19839
94,0.63399
95,1.714
96,2.8062
97,4.6336
98,6.0469
99,7.5894
100,9.6636
