88,5.326
89,3.3692
90,2.5002
91,1.5409
92,0.5132
93,0.05421
94,0
95,0
96,0
97,0
98,0.09419
99,0.4752
100,1.1169
101,2.5048
102,3.5748
103,4.955
104,6.4556
