72,9.158
73,7.2691
74,5.8139
75,3.8604
76,2.7313
77,1.9166
78,1.3422
79,0.51134
80,0.08486
81,0
82,0
83,0
84,0
85,0.20684
86,1.0546
87,2.2557
88,3.672
89,4.9443
90,5.9623
